Nombre total de vélos,Adr_emplacement,latitude,longitude,geo_shape,geo_point_2d
12,2 RUE DE LYON Paris 12,48.88184865904752,2.393706465796107,"{""coordinates"": [2.3723771026547147, 48.84609909133238], ""type"": ""Point""}","48.84609909133238, 2.3723771026547147"
5,1 RUE LAMBLARDIE Paris 12,48.834283147973544,2.365608805836687,"{""coordinates"": [2.3964550730201113, 48.83991579527163], ""type"": ""Point""}","48.83991579527163, 2.3964550730201113"
10,110 AV DU GENERAL MICHEL BIZOT Paris 12,48.84183835905785,2.289839785479511,"{""coordinates"": [2.4041811843647376, 48.83884575893439], ""type"": ""Point""}","48.83884575893439, 2.4041811843647376"
10, AV DAUMESNIL Paris 12,48.88783912589539,2.320594564752157,"{""coordinates"": [2.4086526138304065, 48.83487640587773], ""type"": ""Point""}","48.83487640587773, 2.4086526138304065"
2,1 RUE DES MEUNIERS Paris 12,48.878322838664346,2.3197047665231687,"{""coordinates"": [2.399662375266156, 48.832796940668054], ""type"": ""Point""}","48.832796940668054, 2.399662375266156"
16,24 BD DE LA BASTILLE Paris 12,48.87084312909017,2.3727232535217624,"{""coordinates"": [2.3680052005472785, 48.84896288995454], ""type"": ""Point""}","48.84896288995454, 2.3680052005472785"
22, PONT MORLAND Paris 12,48.824637882494756,2.3549090571544897,"{""coordinates"": [2.3665662388232183, 48.84642169612394], ""type"": ""Point""}","48.84642169612394, 2.3665662388232183"
5,131 RUE DE CHARENTON Paris 12,48.83869340896097,2.356903133253805,"{""coordinates"": [2.380781335525277, 48.84545987831848], ""type"": ""Point""}","48.84545987831848, 2.380781335525277"
4,2 RUE DE LA GARE DE REUILLY Paris 12,48.85024373790419,2.3303861467675637,"{""coordinates"": [2.3942803092021596, 48.841090507897874], ""type"": ""Point""}","48.841090507897874, 2.3942803092021596"
5,65 BD DE PICPUS Paris 12,48.85110956483422,2.3986169739932937,"{""coordinates"": [2.3999337142415227, 48.84652596091919], ""type"": ""Point""}","48.84652596091919, 2.3999337142415227"
4,2 RUE THEOPHILE ROUSSEL Paris 12,48.86787445973165,2.345192385250625,"{""coordinates"": [2.377538521899344, 48.84948742972372], ""type"": ""Point""}","48.84948742972372, 2.377538521899344"
4,72 RUE CLAUDE DECAEN Paris 12,48.869981162591124,2.290666756647504,"{""coordinates"": [2.397403611663591, 48.83764571798903], ""type"": ""Point""}","48.83764571798903, 2.397403611663591"
4,10 RUE NICOLAI Paris 12,48.84718220438494,2.314876534881709,"{""coordinates"": [2.392983053367448, 48.83535550780783], ""type"": ""Point""}","48.83535550780783, 2.392983053367448"
4,139 AV DAUMESNIL Paris 12,48.88498683392287,2.308515314457231,"{""coordinates"": [2.3841652882501227, 48.84307972836659], ""type"": ""Point""}","48.84307972836659, 2.3841652882501227"
4,29 RUE CHALIGNY Paris 12,48.88486407291802,2.308655259663066,"{""coordinates"": [2.384252062902337, 48.849926224418994], ""type"": ""Point""}","48.849926224418994, 2.384252062902337"
4,28 RUE HECTOR MALOT Paris 12,48.85405235268348,2.3624672018554445,"{""coordinates"": [2.377674225685021, 48.84723963180069], ""type"": ""Point""}","48.84723963180069, 2.377674225685021"
4,30 RUE MARSOULAN Paris 12,48.87641756114281,2.3124865461185418,"{""coordinates"": [2.4034062805387695, 48.847192860474614], ""type"": ""Point""}","48.847192860474614, 2.4034062805387695"
24,12 RUE ERNEST LEFEBURE Paris 12,48.82332944768124,2.355397525736125,"{""coordinates"": [2.4092370092680127, 48.836858572659715], ""type"": ""Point""}","48.836858572659715, 2.4092370092680127"
2,26 RUE CLAUDE TILLIER Paris 12,48.83143730004988,2.3063959588391967,"{""coordinates"": [2.3887337559443593, 48.84866284146099], ""type"": ""Point""}","48.84866284146099, 2.3887337559443593"
10,3 RUE CROZATIER Paris 12,48.83889953308959,2.3146814402470257,"{""coordinates"": [2.382880714223413, 48.84522825297579], ""type"": ""Point""}","48.84522825297579, 2.382880714223413"
5,1 AV VINCENT D'INDY Paris 12,48.8614958004324,2.3822628540540998,"{""coordinates"": [2.411462235620927, 48.84246998353274], ""type"": ""Point""}","48.84246998353274, 2.411462235620927"
8,21 RUE DE REUILLY Paris 12,48.85824949723689,2.380048590547268,"{""coordinates"": [2.385962333428149, 48.848292987535196], ""type"": ""Point""}","48.848292987535196, 2.385962333428149"
14,10 RUE EMILIO CASTELAR Paris 12,48.88907693885508,2.3559182558005007,"{""coordinates"": [2.3757896721568565, 48.84904916783073], ""type"": ""Point""}","48.84904916783073, 2.3757896721568565"
16,26 AV DAUMESNIL Paris 12,48.82864238840155,2.2957292036668338,"{""coordinates"": [2.3735634341666545, 48.84805335655114], ""type"": ""Point""}","48.84805335655114, 2.3735634341666545"
5,13 RUE DE MADAGASCAR Paris 12,48.89410466913848,2.377402894622512,"{""coordinates"": [2.3976413100765317, 48.83533704537779], ""type"": ""Point""}","48.83533704537779, 2.3976413100765317"
26,321 RUE DE CHARENTON Paris 12,48.8855805824604,2.37228025606523,"{""coordinates"": [2.3956207054270333, 48.83312650952687], ""type"": ""Point""}","48.83312650952687, 2.3956207054270333"
7,25 RUE DU RENDEZ-VOUS Paris 12,48.833885935263716,2.327184651744445,"{""coordinates"": [2.4033314607527085, 48.845640209944406], ""type"": ""Point""}","48.845640209944406, 2.4033314607527085"
3,98 RUE DE PICPUS Paris 12,48.84848058327754,2.2905408206812163,"{""coordinates"": [2.4005625346155055, 48.83923912045941], ""type"": ""Point""}","48.83923912045941, 2.4005625346155055"
4,39 RUE DE REUILLY Paris 12,48.850674371453,2.2604997224694765,"{""coordinates"": [2.3875454920375425, 48.84657822160556], ""type"": ""Point""}","48.84657822160556, 2.3875454920375425"
22,23 RUE TRAVERSIERE Paris 12,48.85593254551074,2.332658964664094,"{""coordinates"": [2.3718197478402923, 48.84651143912629], ""type"": ""Point""}","48.84651143912629, 2.3718197478402923"
14,48 RUE CLAUDE DECAEN Paris 12,48.853803790412904,2.350736836142516,"{""coordinates"": [2.3988916330519894, 48.83641134780255], ""type"": ""Point""}","48.83641134780255, 2.3988916330519894"
3,10 AV DE LA PORTE DE VINCENNES Paris 12,48.86880053774001,2.349524074329395,"{""coordinates"": [2.4127399366267808, 48.84670326667859], ""type"": ""Point""}","48.84670326667859, 2.4127399366267808"
11,8 RUE DES PIROGUES DE BERCY Paris 12,48.8283474804934,2.2994976101180935,"{""coordinates"": [2.3856716426017033, 48.83188533287479], ""type"": ""Point""}","48.83188533287479, 2.3856716426017033"
5,67 AV DU DOCTEUR ARNOLD NETTER Paris 12,48.84489298413972,2.289792217347685,"{""coordinates"": [2.4058537392096464, 48.84563880489866], ""type"": ""Point""}","48.84563880489866, 2.4058537392096464"
7,14 RUE DE CAPRI Paris 12,48.87306313893737,2.4093627579435855,"{""coordinates"": [2.3989149594887316, 48.836198734117964], ""type"": ""Point""}","48.836198734117964, 2.3989149594887316"
28,130 AV DAUMESNIL Paris 12,48.8679760849901,2.4093658251765784,"{""coordinates"": [2.388293056240403, 48.84116882827479], ""type"": ""Point""}","48.84116882827479, 2.388293056240403"
6,79 RUE DE REUILLY Paris 12,48.86408535853157,2.362291379147403,"{""coordinates"": [2.3894845735080894, 48.84493096732745], ""type"": ""Point""}","48.84493096732745, 2.3894845735080894"
4,21 RUE DE CITEAUX Paris 12,48.86672256763443,2.328392667207697,"{""coordinates"": [2.380568230720742, 48.847930059519605], ""type"": ""Point""}","48.847930059519605, 2.380568230720742"
7,11 RUE DE PICPUS Paris 12,48.858306977942426,2.2981301360359327,"{""coordinates"": [2.393812996316157, 48.84706239381931], ""type"": ""Point""}","48.84706239381931, 2.393812996316157"
4,115 BD DIDEROT Paris 12,48.8390427004426,2.2998709061145295,"{""coordinates"": [2.3908760302881356, 48.84785872201559], ""type"": ""Point""}","48.84785872201559, 2.3908760302881356"
8, BD SOULT Paris 12,48.858162241562646,2.3624654325752372,"{""coordinates"": [2.408737879437506, 48.840082078423045], ""type"": ""Point""}","48.840082078423045, 2.408737879437506"
5,2 RUE JULES CESAR Paris 12,48.880140054873515,2.335403304103065,"{""coordinates"": [2.368273505130766, 48.84878295539565], ""type"": ""Point""}","48.84878295539565, 2.368273505130766"
5,19 RUE JULES CESAR Paris 12,48.88691071212578,2.2940636808255386,"{""coordinates"": [2.3705107044628737, 48.84899461360561], ""type"": ""Point""}","48.84899461360561, 2.3705107044628737"
5,27 RUE NICOLAI Paris 12,48.89686998488526,2.3593417520108395,"{""coordinates"": [2.3950296323429527, 48.836563213242734], ""type"": ""Point""}","48.836563213242734, 2.3950296323429527"
10,2 RUE JULES CESAR Paris 12,48.83318045334419,2.355439397622676,"{""coordinates"": [2.3682025731824403, 48.848825731048976], ""type"": ""Point""}","48.848825731048976, 2.3682025731824403"
10, BD CARNOT Paris 12,48.85092947853364,2.3923331466678484,"{""coordinates"": [2.4130872120753692, 48.84155230768388], ""type"": ""Point""}","48.84155230768388, 2.4130872120753692"
5,14 RUE LAMBLARDIE Paris 12,48.84636516441265,2.369723047190288,"{""coordinates"": [2.3975844066408465, 48.84042050879363], ""type"": ""Point""}","48.84042050879363, 2.3975844066408465"
5,11 RUE DE CAPRI Paris 12,48.880850669378994,2.3412421853939214,"{""coordinates"": [2.3988784524411524, 48.836246142269154], ""type"": ""Point""}","48.836246142269154, 2.3988784524411524"
5,16 RUE ALBERT MALET Paris 12,48.881830408701575,2.3032255606922427,"{""coordinates"": [2.4108454714114607, 48.842297993451396], ""type"": ""Point""}","48.842297993451396, 2.4108454714114607"
10,23 BD CARNOT Paris 12,48.874548351646816,2.2825665255016374,"{""coordinates"": [2.4130779845089623, 48.84146414871648], ""type"": ""Point""}","48.84146414871648, 2.4130779845089623"
5,15 AV DES TERROIRS DE FRANCE Paris 12,48.839331394619755,2.309749842684122,"{""coordinates"": [2.3872622157877137, 48.83128806627423], ""type"": ""Point""}","48.83128806627423, 2.3872622157877137"
4,170 BD DIDEROT Paris 12,48.85959695778202,2.4015120931041976,"{""coordinates"": [2.393095338211717, 48.84801888683517], ""type"": ""Point""}","48.84801888683517, 2.393095338211717"
36,23 RUE ERARD Paris 12,48.87003055067939,2.375717156929487,"{""coordinates"": [2.3860306762387893, 48.84628678415495], ""type"": ""Point""}","48.84628678415495, 2.3860306762387893"
4,221 RUE DE BERCY Paris 12,48.881130792018034,2.332071288870681,"{""coordinates"": [2.3703386429594704, 48.8461517820979], ""type"": ""Point""}","48.8461517820979, 2.3703386429594704"
12,79 BD DE PICPUS Paris 12,48.84142903439486,2.4091655647499657,"{""coordinates"": [2.3985981213697385, 48.847413995638696], ""type"": ""Point""}","48.847413995638696, 2.3985981213697385"
18,123 RUE DE PICPUS Paris 12,48.84701333160919,2.3421028212983708,"{""coordinates"": [2.4015916132676667, 48.838263234493326], ""type"": ""Point""}","48.838263234493326, 2.4015916132676667"
4,4 IMP ERARD Paris 12,48.84680883123507,2.3996230145423887,"{""coordinates"": [2.3841282242269948, 48.84600649727967], ""type"": ""Point""}","48.84600649727967, 2.3841282242269948"
8,218 RUE DU FAUBOURG SAINT-ANTOINE Paris 12,48.88831015765739,2.2973137358619766,"{""coordinates"": [2.387091184635361, 48.849682257681984], ""type"": ""Point""}","48.849682257681984, 2.387091184635361"
4,21 RUE DAGORNO Paris 12,48.83074107346088,2.378005572861867,"{""coordinates"": [2.400976932265916, 48.842402677119615], ""type"": ""Point""}","48.842402677119615, 2.400976932265916"
5,12 BD DE LA GUYANE Paris 12,48.868273420119856,2.296311864712447,"{""coordinates"": [2.414484776934389, 48.842920823602704], ""type"": ""Point""}","48.842920823602704, 2.414484776934389"
10,254 RUE DU FAUBOURG SAINT-ANTOINE Paris 12,48.84612474223522,2.402320166898112,"{""coordinates"": [2.3916123620479506, 48.84898222575373], ""type"": ""Point""}","48.84898222575373, 2.3916123620479506"
5,91 AV SAINTE-MARIE Paris 12,48.8779099152103,2.3441960486479916,"{""coordinates"": [2.4116950273711395, 48.8343593929159], ""type"": ""Point""}","48.8343593929159, 2.4116950273711395"
6,9 BD PONIATOWSKI Paris 12,48.86204180964081,2.356463109005605,"{""coordinates"": [2.4034907462727126, 48.833738437633], ""type"": ""Point""}","48.833738437633, 2.4034907462727126"
6,88 BD PONIATOWSKI Paris 12,48.861719182685505,2.3713541726218823,"{""coordinates"": [2.4029101115651437, 48.833531154339475], ""type"": ""Point""}","48.833531154339475, 2.4029101115651437"
10,28 RUE DU CHAROLAIS Paris 12,48.895488463760394,2.3789923951191647,"{""coordinates"": [2.3865841806749013, 48.84051699964416], ""type"": ""Point""}","48.84051699964416, 2.3865841806749013"
10,40 RUE DU CHAROLAIS Paris 12,48.861380337839975,2.4003645455930784,"{""coordinates"": [2.3858053851964485, 48.84129195519894], ""type"": ""Point""}","48.84129195519894, 2.3858053851964485"
6,21 RUE NICOLAI Paris 12,48.86157916414644,2.4056907673430596,"{""coordinates"": [2.3942883269571924, 48.835993616149366], ""type"": ""Point""}","48.835993616149366, 2.3942883269571924"
10,49 RUE DE FECAMP Paris 12,48.8355430355178,2.331793485067816,"{""coordinates"": [2.4010234591391444, 48.83653554262585], ""type"": ""Point""}","48.83653554262585, 2.4010234591391444"
10,22 PL DE LA NATION Paris 12,48.824007313576914,2.320436965070036,"{""coordinates"": [2.396203023500138, 48.84730539085781], ""type"": ""Point""}","48.84730539085781, 2.396203023500138"
18,21 BD DE BERCY Paris 12,48.848919458246485,2.341033511496028,"{""coordinates"": [2.3889618063331244, 48.83892015210923], ""type"": ""Point""}","48.83892015210923, 2.3889618063331244"
5,2 RUE DE FECAMP Paris 12,48.88154797842234,2.290523213253432,"{""coordinates"": [2.3978432396943323, 48.83426001800617], ""type"": ""Point""}","48.83426001800617, 2.3978432396943323"
15,29 RUE CHALIGNY Paris 12,48.83452274995146,2.2881177560202866,"{""coordinates"": [2.3842430310470095, 48.849876478753984], ""type"": ""Point""}","48.849876478753984, 2.3842430310470095"
6,170 AV DAUMESNIL Paris 12,48.888074722778505,2.3458108510230637,"{""coordinates"": [2.39419137598959, 48.839878443736076], ""type"": ""Point""}","48.839878443736076, 2.39419137598959"
24,1 RUE DE REUILLY Paris 12,48.895193162606745,2.3368911674219413,"{""coordinates"": [2.3848018308689944, 48.84986819143075], ""type"": ""Point""}","48.84986819143075, 2.3848018308689944"
10,11 RUE DE REUILLY Paris 12,48.8606119501807,2.2724640935453047,"{""coordinates"": [2.3854140735871385, 48.84918521275138], ""type"": ""Point""}","48.84918521275138, 2.3854140735871385"
24,18 RUE EMILIO CASTELAR Paris 12,48.84809830650976,2.3937941763842647,"{""coordinates"": [2.3769482640843504, 48.84896027274923], ""type"": ""Point""}","48.84896027274923, 2.3769482640843504"
5,72 RUE CLAUDE DECAEN Paris 12,48.86797320348197,2.290392253869284,"{""coordinates"": [2.397425321558351, 48.837625837227634], ""type"": ""Point""}","48.837625837227634, 2.397425321558351"
10,2 RUE RAOUL Paris 12,48.8497109206167,2.2860201724862894,"{""coordinates"": [2.3966052404471956, 48.838698686568755], ""type"": ""Point""}","48.838698686568755, 2.3966052404471956"
12,2 BD SOULT Paris 12,48.8199740446553,2.3652202415600336,"{""coordinates"": [2.407690093812722, 48.83579582284185], ""type"": ""Point""}","48.83579582284185, 2.407690093812722"
6,79 RUE DE REUILLY Paris 12,48.826880530888566,2.306839598100713,"{""coordinates"": [2.389553269466274, 48.84487343254667], ""type"": ""Point""}","48.84487343254667, 2.389553269466274"
10,47 RUE JORGE SEMPRUN Paris 12,48.83336364439897,2.3991726525318215,"{""coordinates"": [2.384196048988321, 48.84201619702197], ""type"": ""Point""}","48.84201619702197, 2.384196048988321"
16,11 RUE DU FAUBOURG SAINT-ANTOINE Paris 12,48.862885940481256,2.3826989250986457,"{""coordinates"": [2.37092725177741, 48.85286184408968], ""type"": ""Point""}","48.85286184408968, 2.37092725177741"
8,1 RUE DORIAN Paris 12,48.83220229321627,2.3025085561837266,"{""coordinates"": [2.393424433096789, 48.84699076306539], ""type"": ""Point""}","48.84699076306539, 2.393424433096789"
5,1 BD DE PICPUS Paris 12,48.86749328809028,2.3611661149508887,"{""coordinates"": [2.400231571687645, 48.84014298441212], ""type"": ""Point""}","48.84014298441212, 2.400231571687645"
10,190 AV DAUMESNIL Paris 12,48.870794169732534,2.3496552476689105,"{""coordinates"": [2.398672121600525, 48.83828606555983], ""type"": ""Point""}","48.83828606555983, 2.398672121600525"
2,9 RUE DE LA BRECHE AUX LOUPS Paris 12,48.82726364479124,2.3509659133128094,"{""coordinates"": [2.3932717135788524, 48.8367837045805], ""type"": ""Point""}","48.8367837045805, 2.3932717135788524"
22,26 AV DES TERROIRS DE FRANCE Paris 12,48.85880011484658,2.305415729676228,"{""coordinates"": [2.3879265888931394, 48.83161669675373], ""type"": ""Point""}","48.83161669675373, 2.3879265888931394"
22,38 RUE DE POMMARD Paris 12,48.873488304577634,2.2871182150904072,"{""coordinates"": [2.383465732835883, 48.83684734437827], ""type"": ""Point""}","48.83684734437827, 2.383465732835883"
24,11 RUE DORIAN Paris 12,48.88971470558257,2.3234670779809075,"{""coordinates"": [2.3925087960221814, 48.8465975489184], ""type"": ""Point""}","48.8465975489184, 2.3925087960221814"
10,24 BD DE LA BASTILLE Paris 12,48.87335478371287,2.3617082686325546,"{""coordinates"": [2.368137348065088, 48.848969893309985], ""type"": ""Point""}","48.848969893309985, 2.368137348065088"
10,5 PL RUTEBEUF Paris 12,48.85471920004186,2.4119245888393386,"{""coordinates"": [2.378497359497461, 48.84414681004854], ""type"": ""Point""}","48.84414681004854, 2.378497359497461"
10,80 AV DU GENERAL MICHEL BIZOT Paris 12,48.8373653802001,2.3134014011641573,"{""coordinates"": [2.40336609304667, 48.83649855011348], ""type"": ""Point""}","48.83649855011348, 2.40336609304667"
28,5 PL D' ALIGRE Paris 12,48.88744132792409,2.3804214976202176,"{""coordinates"": [2.378017641781379, 48.84922628549446], ""type"": ""Point""}","48.84922628549446, 2.378017641781379"
8,132 RUE DE PICPUS Paris 12,48.85928243749485,2.3839360296233822,"{""coordinates"": [2.4027992359666914, 48.83631992281865], ""type"": ""Point""}","48.83631992281865, 2.4027992359666914"
10,32 BD DE PICPUS Paris 12,48.82935226504542,2.372084600238306,"{""coordinates"": [2.4012681667666165, 48.84168750463783], ""type"": ""Point""}","48.84168750463783, 2.4012681667666165"
12,5 RUE CHRISTIAN DEWET Paris 12,48.88987555038668,2.339062445230426,"{""coordinates"": [2.3928121316843556, 48.84624424169849], ""type"": ""Point""}","48.84624424169849, 2.3928121316843556"
2,83 AV DU GENERAL MICHEL BIZOT Paris 12,48.89267287196713,2.3369890171236074,"{""coordinates"": [2.403740867728943, 48.83724787454856], ""type"": ""Point""}","48.83724787454856, 2.403740867728943"
16,62 RUE DE PICPUS Paris 12,48.84642979500445,2.360093418343515,"{""coordinates"": [2.397127624354897, 48.84305784639892], ""type"": ""Point""}","48.84305784639892, 2.397127624354897"
4,21 RUE ANTOINE-JULIEN HENARD Paris 12,48.84887742518496,2.296331089329958,"{""coordinates"": [2.3896073919295477, 48.84243497653608], ""type"": ""Point""}","48.84243497653608, 2.3896073919295477"
8,13 RUE DES JARDINIERS Paris 12,48.87802224794787,2.4042164237238492,"{""coordinates"": [2.396110901110848, 48.834302887056666], ""type"": ""Point""}","48.834302887056666, 2.396110901110848"
5,7 RUE TRAVERSIERE Paris 12,48.865797522028856,2.2753530223173626,"{""coordinates"": [2.3696858337367397, 48.84507148239617], ""type"": ""Point""}","48.84507148239617, 2.3696858337367397"
9,13 RUE ANTOINE-JULIEN HENARD Paris 12,48.89040677297761,2.342096734740907,"{""coordinates"": [2.3894427388397528, 48.84210934974745], ""type"": ""Point""}","48.84210934974745, 2.3894427388397528"
28,22 BD DIDEROT Paris 12,48.868027598713034,2.274390906663302,"{""coordinates"": [2.3745996840333063, 48.84598946381926], ""type"": ""Point""}","48.84598946381926, 2.3745996840333063"
16,31 RUE DE REUILLY Paris 12,48.86476688536302,2.3527999888569626,"{""coordinates"": [2.3865152816168846, 48.84774775811838], ""type"": ""Point""}","48.84774775811838, 2.3865152816168846"
16,36 BD SOULT Paris 12,48.87686181970713,2.3513548411768097,"{""coordinates"": [2.408928213108615, 48.83939793717405], ""type"": ""Point""}","48.83939793717405, 2.408928213108615"
16,152 BD DIDEROT Paris 12,48.87965006083482,2.3290522279597194,"{""coordinates"": [2.390804356894205, 48.84785052820327], ""type"": ""Point""}","48.84785052820327, 2.390804356894205"
10,5 RUE DE PRAGUE Paris 12,48.832024291661156,2.314568794237604,"{""coordinates"": [2.3760075125623326, 48.8489410720801], ""type"": ""Point""}","48.8489410720801, 2.3760075125623326"
6,2 AV DU TRONE Paris 12,48.85743419440023,2.3734657722980814,"{""coordinates"": [2.397565641336181, 48.84794135739866], ""type"": ""Point""}","48.84794135739866, 2.397565641336181"
3,6 RUE LACUEE Paris 12,48.8721378370015,2.316010235886139,"{""coordinates"": [2.3692057874833976, 48.84972318607108], ""type"": ""Point""}","48.84972318607108, 2.3692057874833976"
7, BD SOULT Paris 12,48.84033913393945,2.3689289340542774,"{""coordinates"": [2.411488930589542, 48.8466691000526], ""type"": ""Point""}","48.8466691000526, 2.411488930589542"
8,10 RUE AUDUBON Paris 12,48.87120177031789,2.336948729440863,"{""coordinates"": [2.36980283145074, 48.846310925335615], ""type"": ""Point""}","48.846310925335615, 2.36980283145074"
4,2 RUE DU COLONEL OUDOT Paris 12,48.837016399915726,2.3992504360195124,"{""coordinates"": [2.4058491625090075, 48.83607256407348], ""type"": ""Point""}","48.83607256407348, 2.4058491625090075"
10,86 RUE CLAUDE DECAEN Paris 12,48.874775191077944,2.313760035849141,"{""coordinates"": [2.396624899186483, 48.838240041065276], ""type"": ""Point""}","48.838240041065276, 2.396624899186483"
10,273 AV DAUMESNIL Paris 12,48.840828569790204,2.3298007779626975,"{""coordinates"": [2.405988876026813, 48.835857310138806], ""type"": ""Point""}","48.835857310138806, 2.405988876026813"
16,67 AV DE SAINT-MANDE Paris 12,48.876212709192934,2.3505284535192934,"{""coordinates"": [2.4048054067041678, 48.84481266214949], ""type"": ""Point""}","48.84481266214949, 2.4048054067041678"
8,19 RUE DE L' AMBROISIE Paris 12,48.86949570069311,2.348956881197159,"{""coordinates"": [2.3853938009131843, 48.83422216197086], ""type"": ""Point""}","48.83422216197086, 2.3853938009131843"
6,102 AV DAUMESNIL Paris 12,48.84190185702168,2.4132319546530256,"{""coordinates"": [2.3841704503630115, 48.84312556559778], ""type"": ""Point""}","48.84312556559778, 2.3841704503630115"
2,2 RUE DE CITEAUX Paris 12,48.83572493325646,2.2922738495365436,"{""coordinates"": [2.379826675373103, 48.846733086165315], ""type"": ""Point""}","48.846733086165315, 2.379826675373103"
5,155 RUE DE PICPUS Paris 12,48.82857704668507,2.2967570323563424,"{""coordinates"": [2.4039722166648474, 48.83490872292084], ""type"": ""Point""}","48.83490872292084, 2.4039722166648474"
5,38 RUE CORIOLIS Paris 12,48.88044209613342,2.2809437074557724,"{""coordinates"": [2.3899405588721705, 48.837181448021944], ""type"": ""Point""}","48.837181448021944, 2.3899405588721705"
12,79 BD DE PICPUS Paris 12,48.8859387976304,2.32129687821159,"{""coordinates"": [2.3985289391550393, 48.84741943340338], ""type"": ""Point""}","48.84741943340338, 2.3985289391550393"
12,2 PAS DU CHAROLAIS Paris 12,48.82130300250134,2.329005766207368,"{""coordinates"": [2.386927686133149, 48.84077820374252], ""type"": ""Point""}","48.84077820374252, 2.386927686133149"
5,2 RUE DE CHABLIS Paris 12,48.900505917704756,2.3204143802571644,"{""coordinates"": [2.384682785174588, 48.83608248990635], ""type"": ""Point""}","48.83608248990635, 2.384682785174588"
4,108 RUE DE BERCY Paris 12,48.83914674739308,2.3219723260454446,"{""coordinates"": [2.3805275528990157, 48.83917686145166], ""type"": ""Point""}","48.83917686145166, 2.3805275528990157"
4,60 AV DU DOCTEUR ARNOLD NETTER Paris 12,48.89219546551325,2.3336199332724075,"{""coordinates"": [2.4059012764486063, 48.84519256677763], ""type"": ""Point""}","48.84519256677763, 2.4059012764486063"
4,75 RUE DE REUILLY Paris 12,48.821010965639196,2.364033363286546,"{""coordinates"": [2.3892804920268174, 48.845098441836456], ""type"": ""Point""}","48.845098441836456, 2.3892804920268174"
12,60 RUE DU CHAROLAIS Paris 12,48.87761033263099,2.3131648794738155,"{""coordinates"": [2.3844780301868878, 48.84235287924007], ""type"": ""Point""}","48.84235287924007, 2.3844780301868878"
6, RUE DU CHAROLAIS Paris 12,48.84591965898503,2.2792471338780382,"{""coordinates"": [2.384844670319601, 48.842103413874895], ""type"": ""Point""}","48.842103413874895, 2.384844670319601"
10,47 RUE JORGE SEMPRUN Paris 12,48.89007980088328,2.3329464942839437,"{""coordinates"": [2.3842192599788863, 48.84216311723241], ""type"": ""Point""}","48.84216311723241, 2.3842192599788863"
10,11 RUE DE LA NOUVELLE-CALEDONIE Paris 12,48.8294907957383,2.3457465519745186,"{""coordinates"": [2.4099392004454017, 48.838017223486304], ""type"": ""Point""}","48.838017223486304, 2.4099392004454017"
8,4 RUE DORIAN Paris 12,48.84695579214515,2.381502685419792,"{""coordinates"": [2.393381964174755, 48.84703043234264], ""type"": ""Point""}","48.84703043234264, 2.393381964174755"
10,56 RUE DE REUILLY Paris 12,48.84296711758859,2.352566458098925,"{""coordinates"": [2.3893265294506296, 48.84493286775943], ""type"": ""Point""}","48.84493286775943, 2.3893265294506296"
14,12 RUE BARON LE ROY Paris 12,48.836575077054896,2.373937734552462,"{""coordinates"": [2.389192435414101, 48.833770897204744], ""type"": ""Point""}","48.833770897204744, 2.389192435414101"
5,18 BD DE PICPUS Paris 12,48.859971979994256,2.3182338502103748,"{""coordinates"": [2.4006788173955074, 48.840337061283485], ""type"": ""Point""}","48.840337061283485, 2.4006788173955074"
22,29 RUE CHALIGNY Paris 12,48.835706587925735,2.388083708629255,"{""coordinates"": [2.3843718456979732, 48.849943330459496], ""type"": ""Point""}","48.849943330459496, 2.3843718456979732"
6,29 RUE CHALIGNY Paris 12,48.878097217489746,2.329335536527996,"{""coordinates"": [2.384351861215218, 48.849841454070784], ""type"": ""Point""}","48.849841454070784, 2.384351861215218"
26,22 AV DE SAINT-MANDE Paris 12,48.89968751204788,2.3195602624851226,"{""coordinates"": [2.3987305049974768, 48.84516900859091], ""type"": ""Point""}","48.84516900859091, 2.3987305049974768"
10,24 RUE SIBUET Paris 12,48.84121069467622,2.298014166319319,"{""coordinates"": [2.4023683621380614, 48.842949034442015], ""type"": ""Point""}","48.842949034442015, 2.4023683621380614"
5,3 RUE LEGRAVEREND Paris 12,48.83165295200413,2.3855600522447924,"{""coordinates"": [2.375622303119099, 48.84622328246995], ""type"": ""Point""}","48.84622328246995, 2.375622303119099"
16,29 BD DE PICPUS Paris 12,48.8677691402569,2.3597163122547635,"{""coordinates"": [2.4013451187536776, 48.843148453782945], ""type"": ""Point""}","48.843148453782945, 2.4013451187536776"
5,27 RUE NICOLAI Paris 12,48.82949963543098,2.3792459282152216,"{""coordinates"": [2.395052624644788, 48.836581959842455], ""type"": ""Point""}","48.836581959842455, 2.395052624644788"
12,4 RUE DORIAN Paris 12,48.819411481291304,2.3737967809043328,"{""coordinates"": [2.393288251185678, 48.84698400279083], ""type"": ""Point""}","48.84698400279083, 2.393288251185678"
6,9 RUE PARROT Paris 12,48.87045906313326,2.393932312478597,"{""coordinates"": [2.3749043398079577, 48.84709565194701], ""type"": ""Point""}","48.84709565194701, 2.3749043398079577"
6,11 RUE PARROT Paris 12,48.854503687604726,2.2611128480497102,"{""coordinates"": [2.373995529155855, 48.84695862718601], ""type"": ""Point""}","48.84695862718601, 2.373995529155855"
22,10 RUE MICHEL CHASLES Paris 12,48.85646635450391,2.382448079040522,"{""coordinates"": [2.373901762635168, 48.84707449711778], ""type"": ""Point""}","48.84707449711778, 2.373901762635168"
